"Species","Long","Lat","BasisOfRecord","WAM.ID","Accuracy.m","DataProvider","Datum","Day","Month","Year","Database","SiteName","Collector","MethodOfCapture","ApproximateLocation","ReturnID","LicenceNo","Certainty","RecordID"
"Dasyurus hallucatus",117.869791,-22.09044,NA,"",100,"FAUNASURVEY","GDA94",3,9,2016,"NatureMap","S_F_P_SMNQ-CR1.3","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_0985"
"Dasyurus hallucatus",117.869701,-22.089979,NA,"",100,"FAUNASURVEY","GDA94",2,9,2016,"NatureMap","S_F_P_SMNQ-CR1.3","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_0986"
"Dasyurus hallucatus",116.087034,-21.706485,NA,"S20150625ARC01.01",100,"FAUNASURVEY","GDA94",25,6,2015,"NatureMap","ARC01E - Scat","BIOTA - DAN KAMIEN AND SYLVIE SCHMIDT",NA,"West Pilbara","SF010383-201602","SF010383","Certain","Record_0987"
"Dasyurus hallucatus",116.086463,-21.7067,NA,"T20150628DASHAL01.ARC01E (tissue)",100,"FAUNASURVEY","GDA94",28,6,2015,"NatureMap","ARC01E","BIOTA - DAN KAMIEN AND SYLVIE SCHMIDT",NA,"West Pilbara","SF010383-201602","SF010383","Certain","Record_0988"
"Dasyurus hallucatus",116.253097,-22.087768,NA,"",100,"FAUNASURVEY","GDA94",21,5,2015,"NatureMap","RHS02E","BIOTA - DAN KAMIEN AND ROY TEALE",NA,"Red Hill","SF010322-201601","SF010322","Certain","Record_0989"
"Dasyurus hallucatus",119.083063,-21.244546,NA,"",100,"FAUNASURVEY","GDA94",24,8,2015,"NatureMap","NS_NQ_I4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0990"
"Dasyurus hallucatus",119.100477,-21.187896,NA,"",100,"FAUNASURVEY","GDA94",27,8,2015,"NatureMap","NS_NQ_C4","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0991"
"Dasyurus hallucatus",119.103134,-21.187881,NA,"",100,"FAUNASURVEY","GDA94",25,8,2015,"NatureMap","NS_NQ_C4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0992"
"Dasyurus hallucatus",120.108727,-20.481159,NA,"",3000,"FAUNASURVEY","GDA94",1,7,2011,"NatureMap","Nimingarra","RON FIRTH",NA,"Port Hedland","SF007894-201111","SF007894","Certain","Record_0993"
"Dasyurus hallucatus",118.925297,-20.455675,NA,"",3000,"FAUNASURVEY","GDA94",13,5,2014,"NatureMap","Poondano West","BRENT JOHNSON",NA,"Poondano","SF009680-201408","SF009680","Certain","Record_0994"
"Dasyurus hallucatus",116.416532,-21.670442,NA,"",100,"FAUNASURVEY","GDA94",24,6,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_0995"
"Dasyurus hallucatus",116.477317,-21.710993,NA,"",100,"FAUNASURVEY","GDA94",25,6,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_0996"
"Dasyurus hallucatus",116.473424,-21.934637,NA,"",100,"FAUNASURVEY","GDA94",30,5,2015,"NatureMap","Bungaroo","ASTRON ENVIRONMENTAL SERVICES",NA,"PANNAWANNICA","SF010306-201510","SF010306","Certain","Record_0997"
"Dasyurus hallucatus",116.287443,-21.695632,NA,"",100,"FAUNASURVEY","GDA94",23,6,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_0998"
"Dasyurus hallucatus",118.704447,-21.017567,NA,"",100,"FAUNASURVEY","GDA94",4,8,2012,"NatureMap","MC H 4/8","ECOLOGIA ENVIRONMENT",NA,"FMGmainline","SF008763-201211","SF008763","Certain","Record_0999"
"Dasyurus hallucatus",118.708459,-21.019261,NA,"",100,"FAUNASURVEY","GDA94",8,8,2012,"NatureMap","MC I 8/8","ECOLOGIA ENVIRONMENT",NA,"FMGmainline","SF008763-201211","SF008763","Certain","Record_1000"
"Dasyurus hallucatus",117.836108,-20.84047,NA,"",100,"FAUNASURVEY","GDA94",12,8,2011,"NatureMap","Whim Creek","JEFF TURPIN",NA,"Whim Creek","SF008120-201110","SF008120","Certain","Record_1001"
"Dasyurus hallucatus",118.844273,-20.447515,NA,"",100,"FAUNASURVEY","GDA94",25,7,2012,"NatureMap","GOC1","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1002"
"Dasyurus hallucatus",118.931216,-20.457074,NA,"",100,"FAUNASURVEY","GDA94",25,7,2012,"NatureMap","PEC9","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1003"
"Dasyurus hallucatus",118.828247,-20.504854,NA,"",100,"FAUNASURVEY","GDA94",26,7,2012,"NatureMap","GC8A","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1004"
"Dasyurus hallucatus",118.844273,-20.447515,NA,"",100,"FAUNASURVEY","GDA94",26,7,2012,"NatureMap","GOC1","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1005"
"Dasyurus hallucatus",119.083816,-21.245367,NA,"",100,"FAUNASURVEY","GDA94",16,10,2011,"NatureMap","ns12","ECOLOGIA ENVIRONMENT",NA,"NorthStar","SF007862-201112","SF007862","Certain","Record_1006"
"Dasyurus hallucatus",119.083816,-21.245367,NA,"",100,"FAUNASURVEY","GDA94",17,10,2011,"NatureMap","ns12","ECOLOGIA ENVIRONMENT",NA,"NorthStar","SF007862-201112","SF007862","Certain","Record_1007"
"Dasyurus hallucatus",118.710405,-21.019424,NA,"",100,"FAUNASURVEY","GDA94",30,7,2016,"NatureMap","R_F_P_MRNQ-I3","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Mainline Rail","SF0101924-201703","SF010924","Certain","Record_1008"
"Dasyurus hallucatus",119.055003,-21.264063,NA,"",100,"FAUNASURVEY","GDA94",5,8,2016,"NatureMap","NS_F_P_NS MC I9","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_1009"
"Dasyurus hallucatus",119.054252,-21.2558,NA,"",100,"FAUNASURVEY","GDA94",15,9,2016,"NatureMap","N_F_P_NS_MC_I2","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_1010"
"Dasyurus hallucatus",119.054772,-21.274555,NA,"",100,"FAUNASURVEY","GDA94",15,8,2016,"NatureMap","N_F_P_NSMC-C1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_1011"
"Dasyurus hallucatus",119.04509,-21.235228,NA,"",100,"FAUNASURVEY","GDA94",14,8,2016,"NatureMap","N_F_P_NSMC-I1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_1012"
"Dasyurus hallucatus",118.687703,-20.938237,NA,"",100,"FAUNASURVEY","GDA94",17,4,2011,"NatureMap","Granite Target SC TLS 1","OUTBACK ECOLOGY SERVICES",NA,"Turner River","SF007948-201106","SF007948","Certain","Record_1013"
"Dasyurus hallucatus",118.696566,-20.956856,NA,"",100,"FAUNASURVEY","GDA94",18,4,2011,"NatureMap","Site 2","OUTBACK ECOLOGY SERVICES",NA,"Turner River","SF007948-201106","SF007948","Certain","Record_1014"
"Dasyurus hallucatus",120.088097,-21.593709,NA,"",100,"FAUNASURVEY","GDA94",3,3,2012,"NatureMap","McPhee Creek: JW TARG1 0303","OUTBACK ECOLOGY",NA,"Pilbara","SF008431-201203","SF008431","Certain","Record_1015"
"Dasyurus hallucatus",118.462902,-20.936798,NA,"",100,"FAUNASURVEY","GDA94",27,5,2011,"NatureMap","B","OUTBACK ECOLOGY",NA,"Mt Dove","SF008040_201105","SF008040","Don't know","Record_1016"
"Dasyurus hallucatus",118.460084,-20.936741,NA,"",100,"FAUNASURVEY","GDA94",27,5,2011,"NatureMap","A","OUTBACK ECOLOGY",NA,"Mt Dove","SF008040_201105","SF008040","Don't know","Record_1017"
"Dasyurus hallucatus",118.658236,-21.146243,NA,"",100,"FAUNASURVEY","GDA94",25,5,2011,"NatureMap","6","OUTBACK ECOLOGY",NA,"Hercules","SF008040_201105","SF008040","Don't know","Record_1018"
"Dasyurus hallucatus",118.828979,-20.454718,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1019"
"Dasyurus hallucatus",118.658236,-21.146243,NA,"",100,"FAUNASURVEY","GDA94",27,5,2011,"NatureMap","6","OUTBACK ECOLOGY",NA,"Hercules","SF008040_201105","SF008040","Don't know","Record_1020"
"Dasyurus hallucatus",118.658236,-21.146243,NA,"",100,"FAUNASURVEY","GDA94",30,5,2011,"NatureMap","6","OUTBACK ECOLOGY",NA,"Hercules","SF008040_201105","SF008040","Don't know","Record_1021"
"Dasyurus hallucatus",118.460084,-20.936741,NA,"",100,"FAUNASURVEY","GDA94",26,5,2011,"NatureMap","A","OUTBACK ECOLOGY",NA,"Mt Dove","SF008040_201105","SF008040","Don't know","Record_1022"
"Dasyurus hallucatus",118.649686,-20.529013,NA,"",3000,"FAUNASURVEY","GDA94",11,8,2010,"NatureMap","Quarry 1","DAMIEN CANCILLA",NA,"BHP Rail Quarry 1, 2 &amp; 3","SF007532-201012","SF007532","Certain","Record_1023"
"Dasyurus hallucatus",118.82581,-20.502851,NA,"",100,"FAUNASURVEY","GDA94",16,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1024"
"Dasyurus hallucatus",118.822458,-20.51284,NA,"",100,"FAUNASURVEY","GDA94",16,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1025"
"Dasyurus hallucatus",118.831011,-20.482211,NA,"",100,"FAUNASURVEY","GDA94",18,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1026"
"Dasyurus hallucatus",118.930478,-20.457668,NA,"",100,"FAUNASURVEY","GDA94",19,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1027"
"Dasyurus hallucatus",118.823772,-20.455315,NA,"",100,"FAUNASURVEY","GDA94",14,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1028"
"Dasyurus hallucatus",118.832712,-20.455176,NA,"",100,"FAUNASURVEY","GDA94",13,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1029"
"Dasyurus hallucatus",118.843178,-20.43756,NA,"",100,"FAUNASURVEY","GDA94",13,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1030"
"Dasyurus hallucatus",118.844464,-20.437682,NA,"",100,"FAUNASURVEY","GDA94",15,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1031"
"Dasyurus hallucatus",118.843653,-20.437185,NA,"",100,"FAUNASURVEY","GDA94",13,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1032"
"Dasyurus hallucatus",118.780391,-20.453317,NA,"",100,"FAUNASURVEY","GDA94",14,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1033"
"Dasyurus hallucatus",118.779065,-20.453872,NA,"",100,"FAUNASURVEY","GDA94",14,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_1034"
"Dasyurus hallucatus",118.749191,-22.038852,NA,"",100,"FAUNASURVEY","GDA94",19,8,2015,"NatureMap","HL_NQ_OPP","ECOSCAPE AUSTRALIA",NA,"Hamersley Line","SF010422_201603","SF010422","Certain","Record_1035"
"Dasyurus hallucatus",116.317659,-22.403438,NA,"",100,"FAUNASURVEY","GDA94",21,5,2005,"NatureMap","RHS11M - Motion Camera","BIOTA - DAN KAMIEN AND ROY TEALE",NA,"Red Hill","SF010322-201601","SF010322","Certain","Record_1036"
"Dasyurus hallucatus",116.317659,-22.403438,NA,"",100,"FAUNASURVEY","GDA94",22,5,2005,"NatureMap","RHS11M - Motion Camera","BIOTA - DAN KAMIEN AND ROY TEALE",NA,"Red Hill","SF010322-201601","SF010322","Certain","Record_1037"
"Dasyurus hallucatus",121.868857,-21.661642,NA,"",100,"FAUNASURVEY","GDA94",7,9,2015,"NatureMap","Robe River: VER-T04","MWH",NA,"Pilbara","SF010333-201512","SF010333","Certain","Record_1038"
"Dasyurus hallucatus",117.857086,-22.058771,NA,"",100,"FAUNASURVEY","GDA94",4,8,2015,"NatureMap","SM_NQ_C1","CHRIS PARKER",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_1039"
"Dasyurus hallucatus",118.6613,-21.08496,NA,"",3000,"FAUNASURVEY","GDA94",22,7,2015,"NatureMap","Great Northern Hwy Material Pit SLK 1509-1523","GLEN GAIKHORST/JO KUIPER",NA,"Port Hedland","SF010424-201603","SF010424","Certain","Record_1040"
"Dasyurus hallucatus",118.6263,-20.97596,NA,"",3000,"FAUNASURVEY","GDA94",21,7,2015,"NatureMap","Great Northern Hwy Material Pit SLK 1509-1523","GLEN GAIKHORST/JO KUIPER",NA,"Port Hedland","SF010424-201603","SF010424","Certain","Record_1041"
"Dasyurus hallucatus",120.297303,-20.629194,NA,"",10000,"FAUNASURVEY","GDA94",22,5,2012,"NatureMap","CALLAWA","RODNEY ARMISTEAD",NA,"CALLAWA RIDGE","SF008652-201207","SF008652","Certain","Record_1042"
"Dasyurus hallucatus",119.042592,-22.565828,NA,"",100,"FAUNASURVEY","GDA94",20,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1043"
"Dasyurus hallucatus",119.043479,-22.542944,NA,"",100,"FAUNASURVEY","GDA94",20,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1044"
"Dasyurus hallucatus",119.049446,-22.540141,NA,"",100,"FAUNASURVEY","GDA94",23,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1045"
"Dasyurus hallucatus",119.055467,-22.544353,NA,"",100,"FAUNASURVEY","GDA94",29,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1046"
"Dasyurus hallucatus",117.857826,-22.059337,NA,"",100,"FAUNASURVEY","GDA94",29,7,2015,"NatureMap","SM_NQ_C1","ECOSCAPE AUSTRALIA",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_1047"
"Dasyurus hallucatus",117.857202,-22.058834,NA,"",100,"FAUNASURVEY","GDA94",1,8,2015,"NatureMap","SM_NQ_C1","ECOSCAPE AUSTRALIA",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_1048"
"Dasyurus hallucatus",116.088303,-21.707407,NA,"T20150627DASHAL01.ARC01E (tissue)",100,"FAUNASURVEY","GDA94",27,6,2015,"NatureMap","ARC01E","BIOTA - DAN KAMIEN AND SYLVIE SCHMIDT",NA,"West Pilbara","SF010383-201602","SF010383","Certain","Record_1049"
"Dasyurus hallucatus",116.292655,-21.546302,NA,"S20150625ARC03E-01",100,"FAUNASURVEY","GDA94",25,6,2015,"NatureMap","ARC03E - Scat","BIOTA - DAN KAMIEN AND SYLVIE SCHMIDT",NA,"West Pilbara","SF010383-201602","SF010383","Certain","Record_1050"
"Dasyurus hallucatus",118.651089,-21.157305,NA,"",100,"FAUNASURVEY","GDA94",10,5,2016,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010812-2016","SF010812","Certain","Record_1051"
"Dasyurus hallucatus",119.065004,-22.552927,NA,"",100,"FAUNASURVEY","GDA94",15,4,2016,"NatureMap","KQMB3.M15-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_1052"
"Dasyurus hallucatus",119.065004,-22.552927,NA,"",100,"FAUNASURVEY","GDA94",18,4,2016,"NatureMap","KQMB3.M15-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_1053"
"Dasyurus hallucatus",119.057213,-22.540837,NA,"",100,"FAUNASURVEY","GDA94",8,6,2016,"NatureMap","KQMBOPP - Location via VHF: Collar ID Biota01","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1054"
"Dasyurus hallucatus",119.053787,-22.541828,NA,"",100,"FAUNASURVEY","GDA94",5,7,2016,"NatureMap","KQMBOPP - Location via VHF: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_1055"
"Dasyurus hallucatus",119.418124,-22.288962,NA,"",100,"FAUNASURVEY","GDA94",24,8,2016,"NatureMap","MC08","DAMIEN CANCILLA",NA,"Cloudbreak North","SF010894_201610","SF010894","Certain","Record_1056"
"Dasyurus hallucatus",119.061315,-22.573499,NA,"",100,"FAUNASURVEY","GDA94",21,4,2016,"NatureMap","KQMB3.M17-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_1057"
"Dasyurus hallucatus",119.10163,-21.187773,NA,"",100,"FAUNASURVEY","GDA94",24,8,2015,"NatureMap","NS_NQ_C4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_1058"
"Dasyurus hallucatus",119.102661,-21.187796,NA,"",100,"FAUNASURVEY","GDA94",26,8,2015,"NatureMap","NS_NQ_C4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_1059"
"Dasyurus hallucatus",119.103334,-21.187752,NA,"",100,"FAUNASURVEY","GDA94",22,8,2015,"NatureMap","NS_NQ_C4","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_1060"
"Dasyurus hallucatus",120.301401,-20.632843,NA,"",10000,"FAUNASURVEY","GDA94",22,5,2012,"NatureMap","CALLAWA","RODNEY ARMISTEAD",NA,"CALLAWA RIDGE","SF008652-201207","SF008652","Certain","Record_1061"
"Dasyurus hallucatus",119.056022,-22.541827,NA,"",100,"FAUNASURVEY","GDA94",7,4,2016,"NatureMap","KQMB1.M01-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_1062"
"Dasyurus hallucatus",119.056022,-22.541827,NA,"",100,"FAUNASURVEY","GDA94",9,4,2016,"NatureMap","KQMB1.M01-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_1063"
"Dasyurus hallucatus",118.822733,-20.455683,NA,"",100,"FAUNASURVEY","GDA94",22,7,2015,"NatureMap","Poondano Central","JESSICA OATES",NA,"Poondano","SF009960-201507","SF009960","Certain","Record_1064"
"Dasyurus hallucatus",118.844163,-20.446149,NA,"",100,"FAUNASURVEY","GDA94",21,7,2015,"NatureMap","Granite Outcrop","JESSICA OATES",NA,"Poondano","SF009960-201507","SF009960","Certain","Record_1065"
"Dasyurus hallucatus",116.478357,-21.709379,NA,"",100,"FAUNASURVEY","GDA94",19,8,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_1066"
"Dasyurus hallucatus",116.416637,-21.670822,NA,"",100,"FAUNASURVEY","GDA94",20,8,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_1067"
"Dasyurus hallucatus",116.334101,-22.076157,NA,"",100,"FAUNASURVEY","GDA94",30,8,2015,"NatureMap","BHTC14E","BIOTA - GARTH HUMPHREYS AND JASON ALEXANDER",NA,"Buckland Hills","SF010441-201604","SF010441","Certain","Record_1068"
"Dasyurus hallucatus",119.193188,-21.112965,NA,"",100,"FAUNASURVEY","GDA94",1,6,2014,"NatureMap","Abydos","OUTBACK ECOLOGY",NA,"Pilbara","SF009854-201408","SF009854","Certain","Record_1069"
"Dasyurus hallucatus",119.052891,-22.541723,NA,"",100,"FAUNASURVEY","GDA94",12,4,2016,"NatureMap","KQMB1.M03-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_1070"
"Dasyurus hallucatus",119.124287,-21.13782,NA,"",NA,"FAUNASURVEY","GDA94",8,6,2016,"NatureMap","Abydos Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010811-2016","SF010811","Certain","Record_1071"
"Dasyurus hallucatus",119.180406,-21.113528,NA,"",NA,"FAUNASURVEY","GDA94",3,6,2016,"NatureMap","Abydos Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010811-2016","SF010811","Certain","Record_1072"
"Dasyurus hallucatus",117.856787,-22.059053,NA,"",100,"FAUNASURVEY","GDA94",4,8,2016,"NatureMap","S_F_P_SMNQ-C1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_1073"
"Dasyurus hallucatus",117.85771,-22.059428,NA,"",100,"FAUNASURVEY","GDA94",3,7,2016,"NatureMap","S_F_P_SMNQ-C1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_1074"
"Dasyurus hallucatus",117.877137,-22.063438,NA,"",100,"FAUNASURVEY","GDA94",1,8,2016,"NatureMap","S_F_P_SMNQ-C2","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_1075"
"Dasyurus hallucatus",118.653305,-21.19373,NA,"",100,"FAUNASURVEY","GDA94",13,5,2014,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF009823-201408","SF009823","Certain","Record_1076"
"Dasyurus hallucatus",118.837394,-20.454801,NA,"",100,"FAUNASURVEY","GDA94",17,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1077"
"Dasyurus hallucatus",118.836663,-20.455342,NA,"",100,"FAUNASURVEY","GDA94",17,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1078"
"Dasyurus hallucatus",118.818821,-20.455665,NA,"",100,"FAUNASURVEY","GDA94",17,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1079"
"Dasyurus hallucatus",118.77442,-20.455844,NA,"",100,"FAUNASURVEY","GDA94",14,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1080"
"Dasyurus hallucatus",118.773696,-20.456998,NA,"",100,"FAUNASURVEY","GDA94",18,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1081"
"Dasyurus hallucatus",118.779398,-20.454519,NA,"",100,"FAUNASURVEY","GDA94",19,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1082"
"Dasyurus hallucatus",118.779611,-20.453849,NA,"",100,"FAUNASURVEY","GDA94",19,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1083"
"Dasyurus hallucatus",118.819584,-20.456118,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_1084"
"Dasyurus hallucatus",118.778394,-20.454011,NA,"",100,"FAUNASURVEY","GDA94",25,7,2012,"NatureMap","SWC4","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1085"
"Dasyurus hallucatus",118.774297,-20.454611,NA,"",100,"FAUNASURVEY","GDA94",25,7,2012,"NatureMap","SWC9","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1086"
"Dasyurus hallucatus",118.829264,-20.504886,NA,"",100,"FAUNASURVEY","GDA94",26,7,2012,"NatureMap","GC10A","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1087"
"Dasyurus hallucatus",118.827346,-20.506067,NA,"",100,"FAUNASURVEY","GDA94",26,7,2012,"NatureMap","GC7A","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_1088"
