Population,Geographic_Distance,Genetic_Distance
Cluster2,222.138,2000.921
Cluster2,222.097,1883.696
Cluster2,305.854,1897.728
Cluster2,117.610,2000.706
Cluster2,128.483,2056.807
Cluster2,138.741,2017.892
Cluster2,139.093,2052.710
Cluster2,129.203,1971.129
Cluster2,138.225,1908.439
Cluster2,144.324,2053.539
Cluster2,137.795,2082.209
Cluster2,138.914,1998.793
Cluster2,134.773,1946.529
Cluster2,140.020,2077.304
Cluster2,139.926,1969.966
Cluster2,141.287,2011.451
Cluster2,142.038,2031.696
Cluster2,125.138,1913.275
Cluster2,153.411,2091.795
Cluster2,146.397,1979.459
Cluster2,147.741,1851.941
Cluster2,147.725,1911.779
Cluster2,147.760,1921.194
Cluster2,147.629,1991.287
Cluster2,148.020,2015.163
Cluster2,147.754,1937.823
Cluster2,147.325,1962.295
Cluster2,141.640,1904.953
Cluster2,136.440,1960.898
Cluster2,145.138,1979.167
Cluster2,218.662,2085.695
Cluster2,136.102,1989.481
Cluster2,137.719,1908.181
Cluster2,136.441,2021.164
Cluster2,133.281,1925.163
Cluster2,133.016,1984.367
Cluster2,118.153,1942.229
Cluster2,116.782,1964.296
Cluster2,16.090,1892.539
Cluster2,16.157,1875.048
Cluster2,16.202,1884.895
Cluster2,16.100,1930.930
Cluster2,16.153,1784.309
Cluster2,15.627,1784.433
Cluster2,15.541,1814.962
Cluster2,27.494,1789.130
Cluster2,27.505,1823.296
Cluster2,27.442,1895.726
Cluster2,27.315,1811.930
Cluster2,27.338,1631.009
Cluster2,27.412,1929.263
Cluster2,167.174,2029.023
Cluster2,167.137,2008.287
Cluster2,167.307,1946.110
Cluster2,167.390,2058.454
Cluster2,167.154,1896.684
Cluster2,92.160,1794.314
Cluster2,148.960,1966.471
Cluster2,153.508,2018.950
Cluster2,147.950,1993.011
Cluster2,200.564,2000.880
Cluster2,200.673,1916.006
Cluster2,200.568,1964.736
Cluster2,16.143,2010.334
Cluster2,16.125,1817.676
Cluster2,27.437,1892.728
Cluster2,119.362,1889.281
Cluster2,168.292,1896.534
Cluster2,166.019,1970.329
Cluster2,166.051,2003.327
Cluster2,167.920,2007.687
Cluster2,161.907,1970.226
Cluster2,118.948,1901.241
Cluster2,163.881,2135.258
Cluster2,123.784,1927.241
Cluster2,161.943,1937.120
Cluster2,168.310,1898.796
Cluster2,179.288,1957.326
Cluster2,135.351,2056.105
Cluster2,180.017,2081.241
Cluster2,179.274,2002.232
Cluster2,226.588,2064.434
Cluster2,226.424,1858.482
Cluster2,226.383,1888.258
Cluster2,298.549,1927.758
Cluster2,116.420,1936.534
Cluster2,137.085,1959.369
Cluster2,147.307,1960.453
Cluster2,147.627,1879.272
Cluster2,137.806,1801.691
Cluster2,146.822,1958.030
Cluster2,152.918,1894.101
Cluster2,146.392,2000.771
Cluster2,145.249,1976.355
Cluster2,141.161,1918.090
Cluster2,146.069,1965.866
Cluster2,146.096,1900.062
Cluster2,147.237,1935.013
Cluster2,147.924,1997.762
Cluster2,131.493,1907.837
Cluster2,161.924,1946.356
Cluster2,8.701,1864.546
Cluster2,146.329,2131.844
Cluster2,147.679,1963.326
Cluster2,147.659,2036.164
Cluster2,147.698,2017.579
Cluster2,147.569,2019.671
Cluster2,147.954,2114.548
Cluster2,147.692,2053.208
Cluster2,147.259,2081.680
Cluster2,141.649,2032.338
Cluster2,136.451,1974.283
Cluster2,145.151,2047.552
Cluster2,218.713,2173.575
Cluster2,136.114,2006.866
Cluster2,137.728,1982.566
Cluster2,136.451,2063.549
Cluster2,133.291,1981.548
Cluster2,133.023,2050.752
Cluster2,118.267,1966.614
Cluster2,116.898,1995.915
Cluster2,16.225,1970.923
Cluster2,16.292,1901.432
Cluster2,16.338,1815.280
Cluster2,16.236,1846.315
Cluster2,16.288,1991.694
Cluster2,15.512,1749.818
Cluster2,15.426,2060.169
Cluster2,27.371,1919.614
Cluster2,27.383,1946.124
Cluster2,27.320,1869.933
Cluster2,27.192,1893.810
Cluster2,27.215,1873.394
Cluster2,27.289,1958.648
Cluster2,167.148,2121.408
Cluster2,167.112,1893.672
Cluster2,167.282,1986.495
Cluster2,167.364,2007.839
Cluster2,167.132,1969.069
Cluster2,92.294,1945.798
Cluster2,148.894,2028.856
Cluster2,153.442,2010.335
Cluster2,147.887,2008.396
Cluster2,200.639,2168.265
Cluster2,200.749,2094.963
Cluster2,200.643,1989.933
Cluster2,16.279,1950.719
Cluster2,16.261,2054.447
Cluster2,27.314,1950.113
Cluster2,119.476,1971.666
Cluster2,168.231,1945.919
Cluster2,165.960,2035.691
Cluster2,165.992,2046.711
Cluster2,167.941,2102.072
Cluster2,161.888,1986.611
Cluster2,118.867,1947.626
Cluster2,163.863,2153.643
Cluster2,123.676,2015.626
Cluster2,161.923,2033.504
Cluster2,168.274,2021.181
Cluster2,179.282,1999.688
Cluster2,135.362,2040.013
Cluster2,180.014,2138.626
Cluster2,179.269,2050.439
Cluster2,226.638,2053.819
Cluster2,226.475,2065.867
Cluster2,226.433,1974.643
Cluster2,298.678,1936.143
Cluster2,116.535,2046.895
Cluster2,137.018,2016.754
Cluster2,147.244,2091.838
Cluster2,147.565,1964.657
Cluster2,137.739,1990.076
Cluster2,146.756,2010.415
Cluster2,152.852,2021.486
Cluster2,146.326,2047.156
Cluster2,145.259,1951.551
Cluster2,141.171,2024.287
Cluster2,146.085,2006.774
Cluster2,146.110,2017.942
Cluster2,147.256,2095.398
Cluster2,147.944,2030.642
Cluster2,131.503,1984.745
Cluster2,161.864,2128.741
Cluster2,8.618,1895.908
Cluster2,0.136,1874.493
Cluster2,155.463,2046.321
Cluster2,156.130,1988.803
Cluster2,156.604,1947.668
Cluster2,156.156,1884.056
Cluster2,155.917,1954.148
Cluster2,156.891,1974.051
Cluster2,156.162,1884.388
Cluster2,156.203,2014.156
Cluster2,141.703,1874.814
Cluster2,136.323,1939.759
Cluster2,144.851,2049.028
Cluster2,213.346,2043.052
Cluster2,135.968,1967.343
Cluster2,137.848,2062.042
Cluster2,136.614,1901.026
Cluster2,133.430,2049.025
Cluster2,133.507,1933.229
Cluster2,104.884,1883.091
Cluster2,103.420,1964.158
Cluster2,0.432,1847.400
Cluster2,0.347,1828.909
Cluster2,0.233,1864.460
Cluster2,0.424,1896.791
Cluster2,0.266,1941.171
Cluster2,30.875,1811.295
Cluster2,30.773,1988.824
Cluster2,42.990,1849.992
Cluster2,42.937,1903.185
Cluster2,42.879,1809.588
Cluster2,42.781,1911.287
Cluster2,42.809,1854.870
Cluster2,42.882,1942.042
Cluster2,171.304,2011.885
Cluster2,171.259,1959.149
Cluster2,171.432,1971.972
Cluster2,171.523,1946.316
Cluster2,170.874,1899.546
Cluster2,76.138,1910.176
Cluster2,157.815,1993.332
Cluster2,162.386,2038.812
Cluster2,156.392,2024.873
Cluster2,192.255,2040.742
Cluster2,192.364,1992.868
Cluster2,192.259,2018.302
Cluster2,0.393,1477.493
Cluster2,0.305,1984.834
Cluster2,42.923,1829.590
Cluster2,106.273,1973.143
Cluster2,176.512,1928.100
Cluster2,174.031,1979.191
Cluster2,174.067,2000.188
Cluster2,166.440,1992.549
Cluster2,165.372,1920.087
Cluster2,129.571,1879.103
Cluster2,167.261,2152.119
Cluster2,137.329,2009.103
Cluster2,165.415,1984.981
Cluster2,173.683,1977.658
Cluster2,181.052,2027.188
Cluster2,135.425,2023.967
Cluster2,181.493,2014.103
Cluster2,181.014,2013.093
Cluster2,221.322,1972.296
Cluster2,221.153,1994.344
Cluster2,221.111,1908.120
Cluster2,282.995,1859.620
Cluster2,103.070,1997.395
Cluster2,146.061,1932.231
Cluster2,155.912,2026.315
Cluster2,155.963,1910.134
Cluster2,146.796,1974.553
Cluster2,155.704,1938.891
Cluster2,161.749,1978.963
Cluster2,155.283,2049.633
Cluster2,145.229,1913.217
Cluster2,141.324,1988.952
Cluster2,145.293,1965.728
Cluster2,145.633,1991.419
Cluster2,146.200,2031.874
Cluster2,146.721,1937.416
Cluster2,131.662,1948.698
Cluster2,170.040,2112.218
Cluster2,22.867,1897.408
Cluster2,16.388,1870.970
Cluster2,16.524,1907.354
Cluster2,155.567,2031.784
Cluster2,156.238,1914.266
Cluster2,156.709,1958.104
Cluster2,156.263,1997.519
Cluster2,156.025,1961.611
Cluster2,156.996,2135.487
Cluster2,156.269,1999.148
Cluster2,156.308,2040.619
Cluster2,141.834,2012.277
Cluster2,136.454,1972.222
Cluster2,144.981,2023.491
Cluster2,213.472,2099.515
Cluster2,136.099,2067.806
Cluster2,137.978,2085.505
Cluster2,136.744,1967.489
Cluster2,133.561,2077.488
Cluster2,133.637,2039.692
Cluster2,104.968,1893.553
Cluster2,103.504,1957.621
Cluster2,0.532,1853.863
Cluster2,0.450,1973.372
Cluster2,0.327,1984.219
Cluster2,0.525,1968.254
Cluster2,0.344,1945.634
Cluster2,30.905,1825.758
Cluster2,30.804,2017.287
Cluster2,43.021,1876.454
Cluster2,42.969,1873.621
Cluster2,42.910,1969.050
Cluster2,42.812,1861.750
Cluster2,42.841,1887.333
Cluster2,42.914,1912.588
Cluster2,171.429,2116.003
Cluster2,171.383,2075.611
Cluster2,171.556,2022.435
Cluster2,171.647,2016.778
Cluster2,171.000,1911.009
Cluster2,76.172,1872.638
Cluster2,157.920,1994.795
Cluster2,162.491,2011.275
Cluster2,156.500,2004.336
Cluster2,192.372,2074.205
Cluster2,192.481,2013.331
Cluster2,192.376,1983.061
Cluster2,0.500,1926.659
Cluster2,0.386,1994.000
Cluster2,42.954,1872.708
Cluster2,106.359,2039.605
Cluster2,176.621,2000.859
Cluster2,174.140,1995.654
Cluster2,174.177,2072.651
Cluster2,166.571,2023.012
Cluster2,165.498,2041.733
Cluster2,129.664,1906.565
Cluster2,167.387,2058.582
Cluster2,137.396,1983.566
Cluster2,165.541,1849.444
Cluster2,173.804,1882.951
Cluster2,181.181,1979.651
Cluster2,135.555,1914.429
Cluster2,181.622,2103.566
Cluster2,181.143,1942.556
Cluster2,221.449,2133.758
Cluster2,221.280,2010.807
Cluster2,221.238,2048.582
Cluster2,282.956,1958.082
Cluster2,103.154,1973.858
Cluster2,146.166,1926.856
Cluster2,156.018,2003.778
Cluster2,156.070,1948.596
Cluster2,146.900,1939.015
Cluster2,155.809,2010.354
Cluster2,161.855,1988.425
Cluster2,155.388,2042.096
Cluster2,145.360,1973.679
Cluster2,141.454,2025.415
Cluster2,145.424,1997.190
Cluster2,145.764,2023.537
Cluster2,146.331,2064.337
Cluster2,146.852,1992.582
Cluster2,131.792,1953.161
Cluster2,170.150,2065.681
Cluster2,22.903,1910.871
Cluster2,16.385,1891.432
Cluster2,16.521,1958.817
Cluster2,0.131,1913.294
Cluster2,120.151,1976.794
Cluster2,113.662,1870.646
Cluster2,118.710,1876.511
Cluster2,113.734,1964.870
Cluster2,112.579,1850.992
Cluster2,118.736,1935.895
Cluster2,113.850,1887.528
Cluster2,118.546,1908.000
Cluster2,35.706,2044.658
Cluster2,35.796,1906.603
Cluster2,32.071,2032.532
Cluster2,65.616,2060.556
Cluster2,35.796,1907.187
Cluster2,37.254,2009.886
Cluster2,37.998,1968.869
Cluster2,38.986,1976.868
Cluster2,41.593,1983.072
Cluster2,100.856,2030.934
Cluster2,101.999,2050.733
Cluster2,151.180,1903.244
Cluster2,151.221,1993.753
Cluster2,151.327,1978.600
Cluster2,151.179,2033.635
Cluster2,151.353,1893.015
Cluster2,151.868,2010.138
Cluster2,151.814,2120.328
Cluster2,153.689,2054.835
Cluster2,153.290,1985.028
Cluster2,153.308,2029.431
Cluster2,153.479,2001.131
Cluster2,153.517,1950.714
Cluster2,153.518,2062.969
Cluster2,78.304,2079.699
Cluster2,78.206,1928.992
Cluster2,78.301,1941.816
Cluster2,78.425,1933.159
Cluster2,74.259,1900.390
Cluster2,140.052,2030.019
Cluster2,118.929,2001.176
Cluster2,121.017,1915.655
Cluster2,114.283,2063.716
Cluster2,68.269,2032.586
Cluster2,68.353,1973.711
Cluster2,68.270,2054.442
Cluster2,151.175,2053.039
Cluster2,151.327,2115.381
Cluster2,153.622,2083.433
Cluster2,98.744,2094.986
Cluster2,120.788,1934.423
Cluster2,117.433,1959.011
Cluster2,117.496,1969.032
Cluster2,25.746,2125.392
Cluster2,69.714,1944.931
Cluster2,127.241,2027.946
Cluster2,69.611,2046.963
Cluster2,161.175,2001.947
Cluster2,69.794,1967.825
Cluster2,91.194,1884.502
Cluster2,61.401,1997.008
Cluster2,37.625,1966.810
Cluster2,59.154,1959.024
Cluster2,61.165,1872.937
Cluster2,73.200,2101.139
Cluster2,73.054,1989.832
Cluster2,73.013,1901.963
Cluster2,341.074,1945.463
Cluster2,101.871,1993.215
Cluster2,116.051,1938.074
Cluster2,115.709,1972.159
Cluster2,113.073,1916.977
Cluster2,116.410,1893.396
Cluster2,118.398,1946.706
Cluster2,120.277,1915.806
Cluster2,118.332,1914.476
Cluster2,34.387,1963.060
Cluster2,36.629,2005.796
Cluster2,27.685,2006.571
Cluster2,30.401,1908.233
Cluster2,25.198,1959.718
Cluster2,23.622,1953.717
Cluster2,39.878,1918.542
Cluster2,116.625,1935.062
Cluster2,150.240,2046.199
Cluster2,155.101,2052.813
Cluster2,155.141,2070.174
Cluster2,151.433,2029.701
Cluster2,151.563,2064.138
Cluster2,120.144,1871.747
Cluster2,113.654,1807.228
Cluster2,118.702,1821.067
Cluster2,113.726,1904.481
Cluster2,112.571,1830.574
Cluster2,118.728,1919.450
Cluster2,113.842,1803.110
Cluster2,118.538,1897.582
Cluster2,35.700,1958.240
Cluster2,35.793,1895.185
Cluster2,32.062,1896.454
Cluster2,65.601,2038.478
Cluster2,35.794,1915.769
Cluster2,37.250,1875.468
Cluster2,37.995,1928.451
Cluster2,38.985,1999.450
Cluster2,41.592,1964.654
Cluster2,100.885,1845.516
Cluster2,102.028,1931.282
Cluster2,151.203,1980.826
Cluster2,151.244,2002.335
Cluster2,151.350,2016.182
Cluster2,151.202,1981.217
Cluster2,151.376,1870.433
Cluster2,151.888,1884.720
Cluster2,151.833,2025.249
Cluster2,153.706,1885.417
Cluster2,153.308,1961.584
Cluster2,153.326,1925.013
Cluster2,153.497,1973.713
Cluster2,153.535,1968.296
Cluster2,153.536,1950.551
Cluster2,78.287,1953.963
Cluster2,78.188,1890.574
Cluster2,78.284,1804.398
Cluster2,78.408,1654.687
Cluster2,74.241,1831.972
Cluster2,140.080,1913.601
Cluster2,118.921,1942.758
Cluster2,121.008,1880.237
Cluster2,114.275,1869.326
Cluster2,68.273,2007.168
Cluster2,68.357,1878.293
Cluster2,68.275,1955.023
Cluster2,151.199,1903.621
Cluster2,151.350,2002.963
Cluster2,153.639,1967.015
Cluster2,98.773,2035.568
Cluster2,120.775,1879.005
Cluster2,117.421,1987.269
Cluster2,117.484,1854.614
Cluster2,25.719,2062.475
Cluster2,69.697,1840.513
Cluster2,127.241,1857.528
Cluster2,69.594,1977.197
Cluster2,161.176,1895.529
Cluster2,69.778,1941.407
Cluster2,91.178,1891.084
Cluster2,61.378,1975.613
Cluster2,37.623,1933.392
Cluster2,59.130,1842.711
Cluster2,61.142,1973.519
Cluster2,73.184,2043.721
Cluster2,73.038,1923.770
Cluster2,72.997,1862.545
Cluster2,341.101,1896.045
Cluster2,101.900,1926.473
Cluster2,116.046,1927.656
Cluster2,115.701,1789.741
Cluster2,113.065,1923.559
Cluster2,116.405,1889.978
Cluster2,118.391,1810.317
Cluster2,120.268,1907.388
Cluster2,118.324,1993.058
Cluster2,34.378,1865.642
Cluster2,36.622,1940.377
Cluster2,27.676,1945.153
Cluster2,30.391,1871.844
Cluster2,25.188,1924.300
Cluster2,23.612,1894.544
Cluster2,39.878,1872.124
Cluster2,116.614,1968.643
Cluster2,150.261,1872.833
Cluster2,155.123,2001.395
Cluster2,155.162,2049.780
Cluster2,151.456,1885.257
Cluster2,151.586,1990.719
Cluster2,0.029,1844.283
Cluster2,67.830,2029.329
Cluster2,60.957,1872.015
Cluster2,65.427,1635.853
Cluster2,61.002,1861.268
Cluster2,60.135,1802.361
Cluster2,65.208,1974.237
Cluster2,61.106,1879.897
Cluster2,65.608,1995.696
Cluster2,66.761,2007.027
Cluster2,71.443,1938.972
Cluster2,67.091,2079.241
Cluster2,122.615,2067.264
Cluster2,71.782,2021.555
Cluster2,68.987,2051.255
Cluster2,69.611,1977.238
Cluster2,72.029,1944.237
Cluster2,70.244,1959.441
Cluster2,185.301,2031.303
Cluster2,186.018,1983.370
Cluster2,193.968,1992.494
Cluster2,194.040,2093.122
Cluster2,194.164,2062.962
Cluster2,193.972,2062.004
Cluster2,194.166,2035.383
Cluster2,179.557,1953.507
Cluster2,179.560,2103.036
Cluster2,174.851,2016.204
Cluster2,174.501,1959.370
Cluster2,174.549,1984.800
Cluster2,174.764,2085.493
Cluster2,174.785,2013.083
Cluster2,174.747,2043.337
Cluster2,23.101,1935.800
Cluster2,23.152,1956.361
Cluster2,22.978,1967.184
Cluster2,22.881,1901.230
Cluster2,24.272,1948.758
Cluster2,214.099,2057.388
Cluster2,64.609,2025.545
Cluster2,62.853,1983.024
Cluster2,61.311,1925.085
Cluster2,151.478,2101.954
Cluster2,151.528,1949.080
Cluster2,151.477,1953.810
Cluster2,193.989,2073.111
Cluster2,194.128,1993.750
Cluster2,174.823,1990.802
Cluster2,183.602,2113.355
Cluster2,50.606,2011.608
Cluster2,48.935,1976.403
Cluster2,48.973,2090.401
Cluster2,68.759,2056.761
Cluster2,30.232,1965.300
Cluster2,95.374,1999.315
Cluster2,28.779,2066.332
Cluster2,125.406,2066.018
Cluster2,30.170,2008.194
Cluster2,24.273,1878.870
Cluster2,32.250,1921.400
Cluster2,71.000,2000.179
Cluster2,35.170,2020.315
Cluster2,32.516,1967.306
Cluster2,125.901,2109.390
Cluster2,125.882,2016.556
Cluster2,125.859,2020.332
Cluster2,428.329,2005.832
Cluster2,185.793,2036.608
Cluster2,71.921,1955.443
Cluster2,63.097,1998.527
Cluster2,60.554,1864.346
Cluster2,71.621,1926.765
Cluster2,65.890,1989.104
Cluster2,62.622,1882.175
Cluster2,66.185,1755.845
Cluster2,65.048,1933.429
Cluster2,66.411,2028.164
Cluster2,70.305,1958.940
Cluster2,67.867,1941.631
Cluster2,71.791,2032.087
Cluster2,72.815,1958.331
Cluster2,73.232,1975.911
Cluster2,51.564,1898.430
Cluster2,182.204,2148.620
Cluster2,190.002,2003.182
Cluster2,189.974,2144.567
Cluster2,194.355,2005.044
Cluster2,194.479,2085.506
Cluster2,92.613,1932.887
Cluster2,92.591,1941.469
Cluster2,31.922,1976.204
Cluster2,37.547,2034.690
Cluster2,34.178,2046.528
Cluster2,37.516,2118.943
Cluster2,38.196,2100.035
Cluster2,34.462,1939.645
Cluster2,37.430,2058.572
Cluster2,33.876,2108.774
Cluster2,98.046,2003.701
Cluster2,96.944,2119.646
Cluster2,102.368,2048.915
Cluster2,191.372,2265.939
Cluster2,96.917,2137.230
Cluster2,95.736,2175.929
Cluster2,94.850,2036.913
Cluster2,93.672,2139.912
Cluster2,91.092,2039.116
Cluster2,178.787,2071.978
Cluster2,178.556,2178.045
Cluster2,132.608,2044.287
Cluster2,132.694,2152.796
Cluster2,132.809,2134.643
Cluster2,132.617,2192.300
Cluster2,132.787,2075.040
Cluster2,107.360,2064.665
Cluster2,107.413,2121.706
Cluster2,98.067,2153.878
Cluster2,97.842,2077.799
Cluster2,97.905,2156.475
Cluster2,98.106,2108.174
Cluster2,98.107,2061.757
Cluster2,98.044,2144.766
Cluster2,82.314,2182.772
Cluster2,82.350,1988.035
Cluster2,82.451,2070.859
Cluster2,82.441,2070.783
Cluster2,85.343,2088.433
Cluster2,184.900,2174.794
Cluster2,35.304,2053.219
Cluster2,38.850,2035.699
Cluster2,37.324,2094.760
Cluster2,200.520,2218.625
Cluster2,200.610,2111.508
Cluster2,200.522,2041.968
Cluster2,132.649,2195.083
Cluster2,132.745,2182.424
Cluster2,98.080,2066.208
Cluster2,178.238,2137.029
Cluster2,55.238,2030.639
Cluster2,54.500,2069.812
Cluster2,54.500,2117.809
Cluster2,124.610,2276.167
Cluster2,83.788,2007.974
Cluster2,5.705,2021.990
Cluster2,85.707,2264.006
Cluster2,29.785,2213.990
Cluster2,83.758,2003.868
Cluster2,74.036,2058.279
Cluster2,108.279,2064.075
Cluster2,95.094,2054.853
Cluster2,110.926,2175.990
Cluster2,108.449,2008.980
Cluster2,197.462,2246.539
Cluster2,197.368,2117.231
Cluster2,197.333,2067.006
Cluster2,406.823,2052.506
Cluster2,178.202,2072.282
Cluster2,25.995,1928.117
Cluster2,35.721,2137.202
Cluster2,37.847,2008.020
Cluster2,26.333,2001.464
Cluster2,33.462,2096.778
Cluster2,38.641,2077.399
Cluster2,33.073,2047.520
Cluster2,100.456,2079.103
Cluster2,97.094,2137.839
Cluster2,106.428,2058.614
Cluster2,104.151,2178.306
Cluster2,108.959,2077.761
Cluster2,110.542,2114.006
Cluster2,92.810,2099.585
Cluster2,50.443,2023.840
Cluster2,113.259,2121.295
Cluster2,121.959,2126.856
Cluster2,121.874,2115.241
Cluster2,133.040,2110.718
Cluster2,133.130,2112.181
Cluster2,132.656,1985.562
Cluster2,132.656,2004.090
Cluster2,97.903,2106.930
Cluster2,32.350,1947.921
Cluster2,37.892,1962.402
Cluster2,34.591,1738.241
Cluster2,37.861,1968.655
Cluster2,38.526,1898.748
Cluster2,34.877,2019.624
Cluster2,37.777,1882.988
Cluster2,34.285,1886.756
Cluster2,97.819,1914.414
Cluster2,96.681,1942.141
Cluster2,102.150,2016.628
Cluster2,191.216,2016.652
Cluster2,96.651,1931.943
Cluster2,95.487,1963.642
Cluster2,94.595,1912.625
Cluster2,93.396,1947.624
Cluster2,90.823,1989.828
Cluster2,178.196,1907.690
Cluster2,177.961,1887.757
Cluster2,131.906,1824.000
Cluster2,131.992,1946.509
Cluster2,132.107,1904.060
Cluster2,131.914,1999.391
Cluster2,132.085,1900.771
Cluster2,106.670,1899.894
Cluster2,106.724,2009.423
Cluster2,97.390,1786.591
Cluster2,97.164,1923.758
Cluster2,97.227,1908.187
Cluster2,97.428,1911.887
Cluster2,97.429,1872.470
Cluster2,97.367,1909.725
Cluster2,82.438,2001.485
Cluster2,82.474,1979.748
Cluster2,82.575,1883.572
Cluster2,82.567,1931.915
Cluster2,85.440,1939.146
Cluster2,184.229,1909.775
Cluster2,35.727,1967.932
Cluster2,39.314,1857.411
Cluster2,37.678,1922.468
Cluster2,200.213,2037.342
Cluster2,200.303,1895.467
Cluster2,200.214,1922.901
Cluster2,131.947,1969.795
Cluster2,132.043,1985.137
Cluster2,97.402,1908.189
Cluster2,177.652,2044.742
Cluster2,55.712,1912.699
Cluster2,54.941,1859.791
Cluster2,54.942,1881.783
Cluster2,124.459,1978.930
Cluster2,83.838,1965.687
Cluster2,5.267,1844.702
Cluster2,85.765,2016.719
Cluster2,29.853,1924.485
Cluster2,83.809,1915.581
Cluster2,74.254,1928.258
Cluster2,108.327,1934.787
Cluster2,94.829,1988.566
Cluster2,110.963,2028.702
Cluster2,108.496,1948.693
